Name,lattitude,Temperature,Humidity,Cloudiness,Windspeed
Nishihara,35.74,278.06,86,1,3.79
Majene,-3.54,297.6,87,56,1.69
Fare,-16.7,300.72,76,52,4.74
Basco,40.33,280.67,87,1,4.6
Merrill,42.03,276.09,93,90,2.17
Kutum,14.2,290.97,18,0,2.73
Kaeo,-35.1,288.43,90,53,5.31
Baculin,7.45,294.85,83,100,2.55
Alice Springs,-23.7,300.15,9,0,3.1
Zhanakorgan,43.91,277.54,50,33,3.29
Sangar,63.92,235.59,89,0,2.78
Turukhansk,65.8,247.75,99,100,1.68
Udachnyy,66.42,247.15,83,90,1.0
Vila,45.18,280.18,70,75,2.1
Novooleksiyivka,48.49,275.15,95,98,1.56
Grand-Santi,4.27,308.37,29,13,1.77
Lexington,38.05,284.98,66,90,7.7
High Prairie,55.43,261.12,87,13,2.7
Aleksandrov Gay,50.14,271.69,87,0,3.93
Juneau,58.3,275.77,93,90,7.2
Sijunjung,-0.69,294.27,97,100,0.6
Suntar,62.16,254.01,97,100,1.09
Leshan,29.56,283.22,78,99,1.02
Caranavi,-15.83,296.91,64,100,1.99
Hamilton,43.26,278.0,69,90,8.7
Sakaraha,-22.91,296.54,73,50,3.94
Iwanai,42.97,267.85,81,100,2.66
Paamiut,61.99,273.8,55,100,6.91
Ajdabiya,30.75,290.77,66,96,2.2
Kantang,7.42,296.09,84,10,2.74
Tual,-5.67,301.58,76,94,3.03
Kristianstad,56.03,281.2,81,75,7.2
Brokopondo,5.06,305.15,62,40,2.1
Avera,33.19,286.08,47,1,3.1
Hokitika,-42.72,285.18,69,14,2.49
Chilia Veche,45.41,275.29,74,0,1.0
Zhigansk,66.77,236.52,92,28,4.18
San Cristobal,14.68,297.19,62,79,2.17
Mount Isa,-20.73,297.15,44,0,1.5
Klyuchevskiy,53.53,249.48,97,100,1.2
San Fernando,10.28,304.48,46,20,7.7
Port Hawkesbury,45.62,268.49,83,99,4.92
Buraydah,26.33,289.15,59,0,3.1
Vostok,46.45,249.14,77,0,2.32
Yichun,47.72,255.14,98,35,2.41
Moose Factory,51.26,266.15,85,90,5.7
Filingue,14.35,299.42,10,0,2.81
Acajutla,13.59,302.15,45,14,2.6
Bilibino,68.06,237.76,100,100,0.95
Puerto Madryn,-42.77,295.03,30,30,3.14
Saverne,48.74,284.35,76,75,8.2
Jalu,29.03,290.18,48,75,2.4
Skibbereen,51.55,279.15,87,75,9.3
Dawlatabad,36.41,283.56,40,72,1.77
Odda,60.07,280.17,85,100,5.36
Loukhi,66.08,268.26,94,86,3.74
Ballina,54.11,279.62,100,75,5.1
San Jeronimo,-13.65,290.59,59,92,3.62
Xiamen,24.46,286.15,54,36,1.0
George,-15.35,302.27,49,60,4.15
Dieppe,46.09,268.15,57,20,6.7
Tigil,57.8,259.06,96,100,0.61
Chikwawa,-16.03,298.87,56,54,4.26
Jiaxing,30.76,280.05,69,0,2.52
Lang Suan,9.95,295.12,82,90,3.17
Zhumadian,33.01,281.71,64,90,2.7
Shangrao,28.45,277.74,45,0,0.84
Katangli,51.71,252.5,87,1,4.22
Atbasar,51.81,269.32,95,100,3.88
Lodingen,68.41,269.81,85,75,8.7
Belaya Gora,68.54,239.14,99,47,0.74
Tawau,4.26,297.09,94,75,1.0
Itupiranga,-5.13,306.15,55,75,2.1
Rehoboth,-23.31,294.86,49,64,8.29
La Rioja,-29.41,297.5,47,0,3.91
Sokoni,-12.89,292.51,92,89,0.87
Idritsa,56.33,275.81,96,90,6.07
Ayan,38.23,270.05,86,100,3.47
Kitimat,54.02,266.31,79,75,4.6
Nishihara,35.74,278.06,86,1,3.79
Majene,-3.54,297.6,87,56,1.69
Fare,-16.7,300.72,76,52,4.74
Basco,40.33,280.67,87,1,4.6
Merrill,42.03,276.09,93,90,2.17
Kutum,14.2,290.97,18,0,2.73
Kaeo,-35.1,288.43,90,53,5.31
Baculin,7.45,294.85,83,100,2.55
Alice Springs,-23.7,300.15,9,0,3.1
Zhanakorgan,43.91,277.54,50,33,3.29
Sangar,63.92,235.59,89,0,2.78
Turukhansk,65.8,247.75,99,100,1.68
Udachnyy,66.42,247.15,83,90,1.0
Vila,45.18,280.18,70,75,2.1
Novooleksiyivka,48.49,275.15,95,98,1.56
Grand-Santi,4.27,308.37,29,13,1.77
Lexington,38.05,284.98,66,90,7.7
High Prairie,55.43,261.12,87,13,2.7
Aleksandrov Gay,50.14,271.69,87,0,3.93
Juneau,58.3,275.77,93,90,7.2
Sijunjung,-0.69,294.27,97,100,0.6
Suntar,62.16,254.01,97,100,1.09
Leshan,29.56,283.22,78,99,1.02
Caranavi,-15.83,296.91,64,100,1.99
Hamilton,43.26,278.0,69,90,8.7
Sakaraha,-22.91,296.54,73,50,3.94
Iwanai,42.97,267.85,81,100,2.66
Paamiut,61.99,273.8,55,100,6.91
Ajdabiya,30.75,290.77,66,96,2.2
Kantang,7.42,296.09,84,10,2.74
Tual,-5.67,301.58,76,94,3.03
Kristianstad,56.03,281.2,81,75,7.2
Brokopondo,5.06,305.15,62,40,2.1
Avera,33.19,286.08,47,1,3.1
Hokitika,-42.72,285.18,69,14,2.49
Chilia Veche,45.41,275.29,74,0,1.0
Zhigansk,66.77,236.52,92,28,4.18
San Cristobal,14.68,297.19,62,79,2.17
Mount Isa,-20.73,297.15,44,0,1.5
Klyuchevskiy,53.53,249.48,97,100,1.2
San Fernando,10.28,304.48,46,20,7.7
Port Hawkesbury,45.62,268.49,83,99,4.92
Buraydah,26.33,289.15,59,0,3.1
Vostok,46.45,249.14,77,0,2.32
Yichun,47.72,255.14,98,35,2.41
Moose Factory,51.26,266.15,85,90,5.7
Filingue,14.35,299.42,10,0,2.81
Acajutla,13.59,302.15,45,14,2.6
Bilibino,68.06,237.76,100,100,0.95
Puerto Madryn,-42.77,295.03,30,30,3.14
Saverne,48.74,284.35,76,75,8.2
Jalu,29.03,290.18,48,75,2.4
Skibbereen,51.55,279.15,87,75,9.3
Dawlatabad,36.41,283.56,40,72,1.77
Odda,60.07,280.17,85,100,5.36
Loukhi,66.08,268.26,94,86,3.74
Ballina,54.11,279.62,100,75,5.1
San Jeronimo,-13.65,290.59,59,92,3.62
Xiamen,24.46,286.15,54,36,1.0
George,-15.35,302.27,49,60,4.15
Dieppe,46.09,268.15,57,20,6.7
Tigil,57.8,259.06,96,100,0.61
Chikwawa,-16.03,298.87,56,54,4.26
Jiaxing,30.76,280.05,69,0,2.52
Lang Suan,9.95,295.12,82,90,3.17
Zhumadian,33.01,281.71,64,90,2.7
Moratuwa,6.77,299.15,83,100,3.6
Kruisfontein,-34.0,288.89,83,95,6.36
Veraval,49.65,281.6,76,75,10.3
Kihei,20.76,292.06,82,1,1.5
Bocana de Paiwas,12.79,300.12,73,35,6.31
Ukiah,39.15,283.82,100,90,1.02
Kushiro,43.11,264.13,59,0,2.88
Wuwei,37.93,270.66,21,0,1.7
Ilhabela,-23.78,296.49,74,0,8.4
La Rioja,-29.41,297.5,47,0,3.91
Sokoni,-12.89,292.51,92,89,0.87
Idritsa,56.33,275.81,96,90,6.07
Ayan,38.23,270.05,86,100,3.47
Kitimat,54.02,266.31,79,75,4.6
Nishihara,35.74,278.06,86,1,3.79
Majene,-3.54,297.6,87,56,1.69
Fare,-16.7,300.72,76,52,4.74
Basco,40.33,280.67,87,1,4.6
Merrill,42.03,276.09,93,90,2.17
Kutum,14.2,290.97,18,0,2.73
Kaeo,-35.1,288.43,90,53,5.31
Baculin,7.45,294.85,83,100,2.55
Alice Springs,-23.7,300.15,9,0,3.1
Zhanakorgan,43.91,277.54,50,33,3.29
Sangar,63.92,235.59,89,0,2.78
Turukhansk,65.8,247.75,99,100,1.68
Udachnyy,66.42,247.15,83,90,1.0
Vila,45.18,280.18,70,75,2.1
Novooleksiyivka,48.49,275.15,95,98,1.56
Grand-Santi,4.27,308.37,29,13,1.77
Lexington,38.05,284.98,66,90,7.7
High Prairie,55.43,261.12,87,13,2.7
Aleksandrov Gay,50.14,271.69,87,0,3.93
Juneau,58.3,275.77,93,90,7.2
Sijunjung,-0.69,294.27,97,100,0.6
Suntar,62.16,254.01,97,100,1.09
Leshan,29.56,283.22,78,99,1.02
Caranavi,-15.83,296.91,64,100,1.99
Hamilton,43.26,278.0,69,90,8.7
Sakaraha,-22.91,296.54,73,50,3.94
Iwanai,42.97,267.85,81,100,2.66
Paamiut,61.99,273.8,55,100,6.91
Ajdabiya,30.75,290.77,66,96,2.2
Kantang,7.42,296.09,84,10,2.74
Tual,-5.67,301.58,76,94,3.03
Kristianstad,56.03,281.2,81,75,7.2
Brokopondo,5.06,305.15,62,40,2.1
Avera,33.19,286.08,47,1,3.1
Hokitika,-42.72,285.18,69,14,2.49
Chilia Veche,45.41,275.29,74,0,1.0
Zhigansk,66.77,236.52,92,28,4.18
San Cristobal,14.68,297.19,62,79,2.17
Mount Isa,-20.73,297.15,44,0,1.5
Klyuchevskiy,53.53,249.48,97,100,1.2
San Fernando,10.28,304.48,46,20,7.7
Port Hawkesbury,45.62,268.49,83,99,4.92
Buraydah,26.33,289.15,59,0,3.1
Vostok,46.45,249.14,77,0,2.32
Yichun,47.72,255.14,98,35,2.41
Moose Factory,51.26,266.15,85,90,5.7
Filingue,14.35,299.42,10,0,2.81
Acajutla,13.59,302.15,45,14,2.6
Bilibino,68.06,237.76,100,100,0.95
Puerto Madryn,-42.77,295.03,30,30,3.14
Saverne,48.74,284.35,76,75,8.2
Jalu,29.03,290.18,48,75,2.4
Skibbereen,51.55,279.15,87,75,9.3
Dawlatabad,36.41,283.56,40,72,1.77
Odda,60.07,280.17,85,100,5.36
Loukhi,66.08,268.26,94,86,3.74
Ballina,54.11,279.62,100,75,5.1
San Jeronimo,-13.65,290.59,59,92,3.62
Xiamen,24.46,286.15,54,36,1.0
George,-15.35,302.27,49,60,4.15
Dieppe,46.09,268.15,57,20,6.7
Tigil,57.8,259.06,96,100,0.61
Chikwawa,-16.03,298.87,56,54,4.26
Jiaxing,30.76,280.05,69,0,2.52
Lang Suan,9.95,295.12,82,90,3.17
Zhumadian,33.01,281.71,64,90,2.7
Moratuwa,6.77,299.15,83,100,3.6
Kruisfontein,-34.0,288.89,83,95,6.36
Veraval,49.65,281.6,76,75,10.3
Kihei,20.76,292.06,82,1,1.5
Bocana de Paiwas,12.79,300.12,73,35,6.31
Ukiah,39.15,283.82,100,90,1.02
Kushiro,43.11,264.13,59,0,2.88
Wuwei,37.93,270.66,21,0,1.7
Ilhabela,-23.78,296.49,74,0,8.4
Talkha,31.05,287.77,90,99,3.66
Namibe,-15.19,295.59,79,11,6.79
Tarakan,3.3,299.04,84,63,1.42
Agen,44.2,285.67,93,100,4.1
Maputo,-25.97,296.34,94,75,4.1
Constitucion,23.99,292.64,31,5,1.0
Kikinda,45.83,277.72,100,75,4.1
Bereda,43.27,283.43,87,75,1.0
Clinton,41.28,274.0,37,1,2.1
Kutum,14.2,290.97,18,0,2.73
Kaeo,-35.1,288.43,90,53,5.31
Baculin,7.45,294.85,83,100,2.55
Alice Springs,-23.7,300.15,9,0,3.1
Zhanakorgan,43.91,277.54,50,33,3.29
Sangar,63.92,235.59,89,0,2.78
Turukhansk,65.8,247.75,99,100,1.68
Udachnyy,66.42,247.15,83,90,1.0
Vila,45.18,280.18,70,75,2.1
Novooleksiyivka,48.49,275.15,95,98,1.56
Grand-Santi,4.27,308.37,29,13,1.77
Lexington,38.05,284.98,66,90,7.7
High Prairie,55.43,261.12,87,13,2.7
Aleksandrov Gay,50.14,271.69,87,0,3.93
Juneau,58.3,275.77,93,90,7.2
Sijunjung,-0.69,294.27,97,100,0.6
Suntar,62.16,254.01,97,100,1.09
Leshan,29.56,283.22,78,99,1.02
Caranavi,-15.83,296.91,64,100,1.99
Hamilton,43.26,278.0,69,90,8.7
Sakaraha,-22.91,296.54,73,50,3.94
Iwanai,42.97,267.85,81,100,2.66
Paamiut,61.99,273.8,55,100,6.91
Ajdabiya,30.75,290.77,66,96,2.2
Kantang,7.42,296.09,84,10,2.74
Tual,-5.67,301.58,76,94,3.03
Kristianstad,56.03,281.2,81,75,7.2
Brokopondo,5.06,305.15,62,40,2.1
Avera,33.19,286.08,47,1,3.1
Hokitika,-42.72,285.18,69,14,2.49
Chilia Veche,45.41,275.29,74,0,1.0
Zhigansk,66.77,236.52,92,28,4.18
San Cristobal,14.68,297.19,62,79,2.17
Mount Isa,-20.73,297.15,44,0,1.5
Klyuchevskiy,53.53,249.48,97,100,1.2
San Fernando,10.28,304.48,46,20,7.7
Port Hawkesbury,45.62,268.49,83,99,4.92
Buraydah,26.33,289.15,59,0,3.1
Vostok,46.45,249.14,77,0,2.32
Yichun,47.72,255.14,98,35,2.41
Moose Factory,51.26,266.15,85,90,5.7
Filingue,14.35,299.42,10,0,2.81
Acajutla,13.59,302.15,45,14,2.6
Bilibino,68.06,237.76,100,100,0.95
Puerto Madryn,-42.77,295.03,30,30,3.14
Saverne,48.74,284.35,76,75,8.2
Jalu,29.03,290.18,48,75,2.4
Skibbereen,51.55,279.15,87,75,9.3
Dawlatabad,36.41,283.56,40,72,1.77
Odda,60.07,280.17,85,100,5.36
Loukhi,66.08,268.26,94,86,3.74
Ballina,54.11,279.62,100,75,5.1
San Jeronimo,-13.65,290.59,59,92,3.62
Xiamen,24.46,286.15,54,36,1.0
George,-15.35,302.27,49,60,4.15
Dieppe,46.09,268.15,57,20,6.7
Tigil,57.8,259.06,96,100,0.61
Chikwawa,-16.03,298.87,56,54,4.26
Jiaxing,30.76,280.05,69,0,2.52
Lang Suan,9.95,295.12,82,90,3.17
Zhumadian,33.01,281.71,64,90,2.7
Moratuwa,6.77,299.15,83,100,3.6
Kruisfontein,-34.0,288.89,83,95,6.36
Veraval,49.65,281.6,76,75,10.3
Kihei,20.76,292.06,82,1,1.5
Bocana de Paiwas,12.79,300.12,73,35,6.31
Ukiah,39.15,283.82,100,90,1.02
Kushiro,43.11,264.13,59,0,2.88
Wuwei,37.93,270.66,21,0,1.7
Ilhabela,-23.78,296.49,74,0,8.4
Talkha,31.05,287.77,90,99,3.66
Namibe,-15.19,295.59,79,11,6.79
Tarakan,3.3,299.04,84,63,1.42
Agen,44.2,285.67,93,100,4.1
Maputo,-25.97,296.34,94,75,4.1
Constitucion,23.99,292.64,31,5,1.0
Kikinda,45.83,277.72,100,75,4.1
Bereda,43.27,283.43,87,75,1.0
Clinton,41.28,274.0,37,1,2.1
Havoysund,71.0,271.65,58,20,6.2
Buluang,10.47,297.15,73,20,4.1
Nara,34.68,276.69,87,0,3.1
Plettenberg Bay,-34.05,290.66,83,96,8.93
Sydney,-33.85,293.19,77,75,3.1
Puerto Escondido,15.86,303.15,45,5,2.5
Bandarbeyla,9.49,300.12,85,5,6.11
Florence,34.2,283.89,50,40,2.6
Verona,45.44,279.16,87,40,2.1
Novooleksiyivka,48.49,275.15,95,98,1.56
Grand-Santi,4.27,308.37,29,13,1.77
Lexington,38.05,284.98,66,90,7.7
High Prairie,55.43,261.12,87,13,2.7
Aleksandrov Gay,50.14,271.69,87,0,3.93
Juneau,58.3,275.77,93,90,7.2
Sijunjung,-0.69,294.27,97,100,0.6
Suntar,62.16,254.01,97,100,1.09
Leshan,29.56,283.22,78,99,1.02
Caranavi,-15.83,296.91,64,100,1.99
Hamilton,43.26,278.0,69,90,8.7
Sakaraha,-22.91,296.54,73,50,3.94
Iwanai,42.97,267.85,81,100,2.66
Paamiut,61.99,273.8,55,100,6.91
Ajdabiya,30.75,290.77,66,96,2.2
Kantang,7.42,296.09,84,10,2.74
Tual,-5.67,301.58,76,94,3.03
Kristianstad,56.03,281.2,81,75,7.2
Brokopondo,5.06,305.15,62,40,2.1
Avera,33.19,286.08,47,1,3.1
Hokitika,-42.72,285.18,69,14,2.49
Chilia Veche,45.41,275.29,74,0,1.0
Zhigansk,66.77,236.52,92,28,4.18
San Cristobal,14.68,297.19,62,79,2.17
Mount Isa,-20.73,297.15,44,0,1.5
Klyuchevskiy,53.53,249.48,97,100,1.2
San Fernando,10.28,304.48,46,20,7.7
Port Hawkesbury,45.62,268.49,83,99,4.92
Buraydah,26.33,289.15,59,0,3.1
Vostok,46.45,249.14,77,0,2.32
Yichun,47.72,255.14,98,35,2.41
Moose Factory,51.26,266.15,85,90,5.7
Filingue,14.35,299.42,10,0,2.81
Acajutla,13.59,302.15,45,14,2.6
Bilibino,68.06,237.76,100,100,0.95
Puerto Madryn,-42.77,295.03,30,30,3.14
Saverne,48.74,284.35,76,75,8.2
Jalu,29.03,290.18,48,75,2.4
Skibbereen,51.55,279.15,87,75,9.3
Dawlatabad,36.41,283.56,40,72,1.77
Odda,60.07,280.17,85,100,5.36
Loukhi,66.08,268.26,94,86,3.74
Ballina,54.11,279.62,100,75,5.1
San Jeronimo,-13.65,290.59,59,92,3.62
Xiamen,24.46,286.15,54,36,1.0
George,-15.35,302.27,49,60,4.15
Dieppe,46.09,268.15,57,20,6.7
Tigil,57.8,259.06,96,100,0.61
Chikwawa,-16.03,298.87,56,54,4.26
Jiaxing,30.76,280.05,69,0,2.52
Lang Suan,9.95,295.12,82,90,3.17
Zhumadian,33.01,281.71,64,90,2.7
Moratuwa,6.77,299.15,83,100,3.6
Kruisfontein,-34.0,288.89,83,95,6.36
Veraval,49.65,281.6,76,75,10.3
Kihei,20.76,292.06,82,1,1.5
Bocana de Paiwas,12.79,300.12,73,35,6.31
Ukiah,39.15,283.82,100,90,1.02
Kushiro,43.11,264.13,59,0,2.88
Wuwei,37.93,270.66,21,0,1.7
Ilhabela,-23.78,296.49,74,0,8.4
Talkha,31.05,287.77,90,99,3.66
Namibe,-15.19,295.59,79,11,6.79
Tarakan,3.3,299.04,84,63,1.42
Agen,44.2,285.67,93,100,4.1
Maputo,-25.97,296.34,94,75,4.1
Constitucion,23.99,292.64,31,5,1.0
Kikinda,45.83,277.72,100,75,4.1
Bereda,43.27,283.43,87,75,1.0
Clinton,41.28,274.0,37,1,2.1
Havoysund,71.0,271.65,58,20,6.2
Buluang,10.47,297.15,73,20,4.1
Nara,34.68,276.69,87,0,3.1
Plettenberg Bay,-34.05,290.66,83,96,8.93
Sydney,-33.85,293.19,77,75,3.1
Puerto Escondido,15.86,303.15,45,5,2.5
Bandarbeyla,9.49,300.12,85,5,6.11
Florence,34.2,283.89,50,40,2.6
Verona,45.44,279.16,87,40,2.1
Soe,57.91,275.54,93,90,6.7
Tolaga Bay,-38.37,292.02,84,100,3.56
Burns Lake,54.23,263.84,85,95,0.48
Rocha,-34.48,303.9,22,0,5.61
Black Diamond,50.69,259.97,84,20,3.6
Ust-Nera,64.57,240.31,100,74,0.72
Accrington,53.75,279.67,75,75,15.4
Zhelyabovka,45.4,281.02,79,100,0.51
Gouyave,12.16,304.15,62,40,5.1
Ubauro,28.16,290.52,22,73,1.22
Caranavi,-15.83,296.91,64,100,1.99
Hamilton,43.26,278.0,69,90,8.7
Sakaraha,-22.91,296.54,73,50,3.94
Iwanai,42.97,267.85,81,100,2.66
Paamiut,61.99,273.8,55,100,6.91
Ajdabiya,30.75,290.77,66,96,2.2
Kantang,7.42,296.09,84,10,2.74
Tual,-5.67,301.58,76,94,3.03
Kristianstad,56.03,281.2,81,75,7.2
Brokopondo,5.06,305.15,62,40,2.1
Avera,33.19,286.08,47,1,3.1
Hokitika,-42.72,285.18,69,14,2.49
Chilia Veche,45.41,275.29,74,0,1.0
Zhigansk,66.77,236.52,92,28,4.18
San Cristobal,14.68,297.19,62,79,2.17
Mount Isa,-20.73,297.15,44,0,1.5
Klyuchevskiy,53.53,249.48,97,100,1.2
San Fernando,10.28,304.48,46,20,7.7
Port Hawkesbury,45.62,268.49,83,99,4.92
Buraydah,26.33,289.15,59,0,3.1
Vostok,46.45,249.14,77,0,2.32
Yichun,47.72,255.14,98,35,2.41
Moose Factory,51.26,266.15,85,90,5.7
Filingue,14.35,299.42,10,0,2.81
Acajutla,13.59,302.15,45,14,2.6
Bilibino,68.06,237.76,100,100,0.95
Puerto Madryn,-42.77,295.03,30,30,3.14
Saverne,48.74,284.35,76,75,8.2
Jalu,29.03,290.18,48,75,2.4
Skibbereen,51.55,279.15,87,75,9.3
Dawlatabad,36.41,283.56,40,72,1.77
Odda,60.07,280.17,85,100,5.36
Loukhi,66.08,268.26,94,86,3.74
Ballina,54.11,279.62,100,75,5.1
San Jeronimo,-13.65,290.59,59,92,3.62
Xiamen,24.46,286.15,54,36,1.0
George,-15.35,302.27,49,60,4.15
Dieppe,46.09,268.15,57,20,6.7
Tigil,57.8,259.06,96,100,0.61
Chikwawa,-16.03,298.87,56,54,4.26
Jiaxing,30.76,280.05,69,0,2.52
Lang Suan,9.95,295.12,82,90,3.17
Zhumadian,33.01,281.71,64,90,2.7
Moratuwa,6.77,299.15,83,100,3.6
Kruisfontein,-34.0,288.89,83,95,6.36
Veraval,49.65,281.6,76,75,10.3
Kihei,20.76,292.06,82,1,1.5
Bocana de Paiwas,12.79,300.12,73,35,6.31
Ukiah,39.15,283.82,100,90,1.02
Kushiro,43.11,264.13,59,0,2.88
Wuwei,37.93,270.66,21,0,1.7
Ilhabela,-23.78,296.49,74,0,8.4
Talkha,31.05,287.77,90,99,3.66
Namibe,-15.19,295.59,79,11,6.79
Tarakan,3.3,299.04,84,63,1.42
Agen,44.2,285.67,93,100,4.1
Maputo,-25.97,296.34,94,75,4.1
Constitucion,23.99,292.64,31,5,1.0
Kikinda,45.83,277.72,100,75,4.1
Bereda,43.27,283.43,87,75,1.0
Clinton,41.28,274.0,37,1,2.1
Havoysund,71.0,271.65,58,20,6.2
Buluang,10.47,297.15,73,20,4.1
Nara,34.68,276.69,87,0,3.1
Plettenberg Bay,-34.05,290.66,83,96,8.93
Sydney,-33.85,293.19,77,75,3.1
Puerto Escondido,15.86,303.15,45,5,2.5
Bandarbeyla,9.49,300.12,85,5,6.11
Florence,34.2,283.89,50,40,2.6
Verona,45.44,279.16,87,40,2.1
Soe,57.91,275.54,93,90,6.7
Tolaga Bay,-38.37,292.02,84,100,3.56
Burns Lake,54.23,263.84,85,95,0.48
Rocha,-34.48,303.9,22,0,5.61
Black Diamond,50.69,259.97,84,20,3.6
Ust-Nera,64.57,240.31,100,74,0.72
Accrington,53.75,279.67,75,75,15.4
Zhelyabovka,45.4,281.02,79,100,0.51
Gouyave,12.16,304.15,62,40,5.1
Ubauro,28.16,290.52,22,73,1.22
Avera,33.19,286.08,47,1,3.1
Hokitika,-42.72,285.18,69,14,2.49
Chilia Veche,45.41,275.29,74,0,1.0
Zhigansk,66.77,236.52,92,28,4.18
San Cristobal,14.68,297.19,62,79,2.17
Mount Isa,-20.73,297.15,44,0,1.5
Klyuchevskiy,53.53,249.48,97,100,1.2
San Fernando,10.28,304.48,46,20,7.7
Port Hawkesbury,45.62,268.49,83,99,4.92
Buraydah,26.33,289.15,59,0,3.1
Vostok,46.45,249.14,77,0,2.32
Yichun,47.72,255.14,98,35,2.41
Moose Factory,51.26,266.15,85,90,5.7
Filingue,14.35,299.42,10,0,2.81
Acajutla,13.59,302.15,45,14,2.6
Bilibino,68.06,237.76,100,100,0.95
Puerto Madryn,-42.77,295.03,30,30,3.14
Saverne,48.74,284.35,76,75,8.2
Jalu,29.03,290.18,48,75,2.4
Skibbereen,51.55,279.15,87,75,9.3
Dawlatabad,36.41,283.56,40,72,1.77
Odda,60.07,280.17,85,100,5.36
Loukhi,66.08,268.26,94,86,3.74
Ballina,54.11,279.62,100,75,5.1
San Jeronimo,-13.65,290.59,59,92,3.62
Xiamen,24.46,286.15,54,36,1.0
George,-15.35,302.27,49,60,4.15
Dieppe,46.09,268.15,57,20,6.7
Tigil,57.8,259.06,96,100,0.61
Chikwawa,-16.03,298.87,56,54,4.26
Jiaxing,30.76,280.05,69,0,2.52
Lang Suan,9.95,295.12,82,90,3.17
Zhumadian,33.01,281.71,64,90,2.7
Moratuwa,6.77,299.15,83,100,3.6
Kruisfontein,-34.0,288.89,83,95,6.36
Veraval,49.65,281.6,76,75,10.3
Kihei,20.76,292.06,82,1,1.5
Bocana de Paiwas,12.79,300.12,73,35,6.31
Ukiah,39.15,283.82,100,90,1.02
Kushiro,43.11,264.13,59,0,2.88
Wuwei,37.93,270.66,21,0,1.7
Ilhabela,-23.78,296.49,74,0,8.4
Talkha,31.05,287.77,90,99,3.66
Namibe,-15.19,295.59,79,11,6.79
Tarakan,3.3,299.04,84,63,1.42
Agen,44.2,285.67,93,100,4.1
Maputo,-25.97,296.34,94,75,4.1
Constitucion,23.99,292.64,31,5,1.0
Kikinda,45.83,277.72,100,75,4.1
Bereda,43.27,283.43,87,75,1.0
Clinton,41.28,274.0,37,1,2.1
Havoysund,71.0,271.65,58,20,6.2
Buluang,10.47,297.15,73,20,4.1
Nara,34.68,276.69,87,0,3.1
Plettenberg Bay,-34.05,290.66,83,96,8.93
Sydney,-33.85,293.19,77,75,3.1
Puerto Escondido,15.86,303.15,45,5,2.5
Bandarbeyla,9.49,300.12,85,5,6.11
Florence,34.2,283.89,50,40,2.6
Verona,45.44,279.16,87,40,2.1
Soe,57.91,275.54,93,90,6.7
Tolaga Bay,-38.37,292.02,84,100,3.56
Burns Lake,54.23,263.84,85,95,0.48
Rocha,-34.48,303.9,22,0,5.61
Black Diamond,50.69,259.97,84,20,3.6
Ust-Nera,64.57,240.31,100,74,0.72
Accrington,53.75,279.67,75,75,15.4
Zhelyabovka,45.4,281.02,79,100,0.51
Gouyave,12.16,304.15,62,40,5.1
Ubauro,28.16,290.52,22,73,1.22
Buraydah,26.33,289.15,59,0,3.1
Vostok,46.45,249.14,77,0,2.32
Yichun,47.72,255.14,98,35,2.41
Moose Factory,51.26,266.15,85,90,5.7
Filingue,14.35,299.42,10,0,2.81
Acajutla,13.59,302.15,45,14,2.6
Bilibino,68.06,237.76,100,100,0.95
Puerto Madryn,-42.77,295.03,30,30,3.14
Saverne,48.74,284.35,76,75,8.2
Jalu,29.03,290.18,48,75,2.4
Skibbereen,51.55,279.15,87,75,9.3
Dawlatabad,36.41,283.56,40,72,1.77
Odda,60.07,280.17,85,100,5.36
Loukhi,66.08,268.26,94,86,3.74
Ballina,54.11,279.62,100,75,5.1
San Jeronimo,-13.65,290.59,59,92,3.62
Xiamen,24.46,286.15,54,36,1.0
George,-15.35,302.27,49,60,4.15
Dieppe,46.09,268.15,57,20,6.7
Tigil,57.8,259.06,96,100,0.61
Chikwawa,-16.03,298.87,56,54,4.26
Jiaxing,30.76,280.05,69,0,2.52
Lang Suan,9.95,295.12,82,90,3.17
Zhumadian,33.01,281.71,64,90,2.7
Moratuwa,6.77,299.15,83,100,3.6
Kruisfontein,-34.0,288.89,83,95,6.36
Veraval,49.65,281.6,76,75,10.3
Kihei,20.76,292.06,82,1,1.5
Bocana de Paiwas,12.79,300.12,73,35,6.31
Ukiah,39.15,283.82,100,90,1.02
Kushiro,43.11,264.13,59,0,2.88
Wuwei,37.93,270.66,21,0,1.7
Ilhabela,-23.78,296.49,74,0,8.4
Talkha,31.05,287.77,90,99,3.66
Namibe,-15.19,295.59,79,11,6.79
Tarakan,3.3,299.04,84,63,1.42
Agen,44.2,285.67,93,100,4.1
Maputo,-25.97,296.34,94,75,4.1
Constitucion,23.99,292.64,31,5,1.0
Kikinda,45.83,277.72,100,75,4.1
Bereda,43.27,283.43,87,75,1.0
Clinton,41.28,274.0,37,1,2.1
Havoysund,71.0,271.65,58,20,6.2
Buluang,10.47,297.15,73,20,4.1
Nara,34.68,276.69,87,0,3.1
Plettenberg Bay,-34.05,290.66,83,96,8.93
Sydney,-33.85,293.19,77,75,3.1
Puerto Escondido,15.86,303.15,45,5,2.5
Bandarbeyla,9.49,300.12,85,5,6.11
Florence,34.2,283.89,50,40,2.6
Verona,45.44,279.16,87,40,2.1
Soe,57.91,275.54,93,90,6.7
